id,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,has_lift,is_exterior,has_parking,lat,long,security,transport,health,education
1092,120,3,2,2,720000,6000,0,0,1,1,1,40.406989,-3.713326,1,74,12,3
1090,60,1,1,3,245000,4083,0,0,1,0,0,40.394294,-3.695508,1,85,10,0
1089,66,0,1,0,149000,2258,0,0,0,0,0,40.39913,-3.69848,1,85,10,0
1088,130,3,2,4,515000,3962,0,0,1,1,1,40.400634,-3.694988,0,87,16,1
1086,118,3,2,3,485000,4110,0,0,1,1,0,40.400427,-3.706809,1,137,23,3
1085,82,2,1,9,500000,6098,0,0,1,1,1,40.403377,-3.709422,1,137,23,3
1084,35,1,1,3,199000,5686,0,0,1,0,0,40.40163,-3.691188,0,104,14,5
1083,123,3,2,5,355000,2886,0,0,1,1,0,40.396751,-3.702123,1,85,10,0
1082,90,4,1,1,320000,3556,1,0,1,1,0,40.400934,-3.693523,0,104,14,5
1081,111,2,2,2,540000,4865,0,0,1,1,0,40.405704,-3.71469,1,74,12,3
1080,56,2,2,0,135000,2411,1,0,0,1,0,40.398109,-3.701196,1,85,10,0
1079,90,4,2,2,400000,4444,0,0,1,0,0,40.403136,-3.702563,1,137,23,3
1078,41,1,1,0,178000,4341,0,0,0,0,0,40.405266,-3.692242,0,104,14,5
1077,40,1,1,3,199000,4975,0,0,1,0,0,40.392837,-3.694673,0,87,16,1
1076,157,3,2,3,452000,2879,0,0,1,1,0,40.399141,-3.695666,0,87,16,1
1075,140,4,3,2,420000,3000,0,0,1,1,0,40.392038,-3.693596,0,87,16,1
1074,95,2,2,0,289900,3052,0,0,1,1,0,40.401893,-3.69213,0,104,14,5
1073,116,4,2,6,350000,3017,1,0,1,0,0,40.39467,-3.698201,1,85,10,0
1072,54,1,1,3,205000,3796,0,0,0,1,0,40.399188,-3.702891,1,137,23,3
1071,52,0,1,0,180000,3462,0,0,0,1,1,40.39665,-3.70236,1,85,10,0
1070,38,0,1,3,230000,6053,0,0,1,1,1,40.405188,-3.701196,0,104,14,5
1069,53,2,1,2,170900,3225,0,0,0,0,0,40.396871,-3.696518,0,87,16,1
1068,61,2,1,0,190000,3115,0,0,1,1,0,40.395874,-3.698317,1,85,10,0
1067,45,1,1,4,295000,6556,0,0,1,1,1,40.395854,-3.684692,0,87,16,1
1066,116,3,2,7,430000,3707,1,0,1,1,0,40.399054,-3.708258,1,137,23,3
1065,51,2,1,3,274990,5392,0,0,1,0,0,40.404164,-3.692656,0,104,14,5
1064,110,4,2,1,370000,3364,0,0,1,1,1,40.399033,-3.693964,0,87,16,1
1063,89,2,2,1,395000,4438,0,0,1,1,1,40.389645,-3.692656,0,64,9,1
1062,48,0,1,1,198000,4125,0,0,1,1,0,40.401143,-3.693348,0,104,14,5
1061,46,1,1,3,230000,5000,0,0,1,1,0,40.396543,-3.696607,1,85,10,0
1060,110,3,2,1,425000,3864,1,0,1,1,0,40.401123,-3.710859,1,137,23,3
1059,56,2,1,1,249000,4446,0,0,0,0,0,40.401873,-3.701003,1,137,23,3
1058,89,3,1,2,330000,3708,0,0,0,1,0,40.405718,-3.712593,1,74,12,3
1057,76,2,1,4,325000,4276,0,0,0,1,0,40.401417,-3.697232,0,104,14,5
1056,120,3,2,1,495000,4125,0,0,1,0,1,40.392539,-3.693371,0,87,16,1
1055,100,2,2,3,470000,4700,0,0,1,0,0,40.405405,-3.698961,0,104,14,5
1054,95,2,2,9,440000,4632,0,0,1,1,0,40.386039,-3.688037,0,64,9,1
1053,114,2,2,1,298000,2614,0,0,0,1,0,40.412619,-3.719563,1,74,12,3
1051,91,2,2,6,446500,4907,0,0,1,0,0,40.385638,-3.686217,0,64,9,1
1048,43,3,1,5,219000,5093,0,0,0,0,0,40.402406,-3.693793,0,104,14,5
1046,57,2,1,2,335000,5877,1,0,1,0,0,40.406235,-3.711951,1,74,12,3
1045,81,3,2,4,315000,3889,0,0,1,1,0,40.403528,-3.707954,1,137,23,3
1043,115,3,1,3,510000,4435,0,0,1,1,1,40.387997,-3.692649,0,64,9,1
1042,90,3,2,3,425000,4722,0,0,1,1,1,40.403604,-3.704109,1,137,23,3
1041,79,1,1,5,340000,4304,0,0,1,1,0,40.41105,-3.720479,1,74,12,3
1040,53,3,1,3,230000,4340,1,0,1,1,0,40.39394,-3.695525,1,85,10,0
1039,35,1,1,1,124900,3569,0,0,1,0,0,40.398151,-3.69839,1,85,10,0
1038,115,3,2,4,519000,4513,0,0,1,1,0,40.406545,-3.695932,0,104,14,5
1037,93,2,1,2,340000,3656,0,0,1,1,0,40.397827,-3.699382,1,85,10,0
1036,150,4,2,4,590000,3933,0,0,1,1,0,40.406235,-3.711951,1,74,12,3
1035,58,2,1,0,199000,3431,0,0,0,0,0,40.396432,-3.697703,1,85,10,0
1034,21,0,1,3,139000,6619,0,0,0,0,0,40.388067,-3.692871,0,64,9,1
1033,182,3,2,5,825000,4533,0,0,1,1,1,40.386699,-3.692074,0,64,9,1
1032,126,3,1,3,341000,2706,0,0,1,1,0,40.396871,-3.696518,0,87,16,1
1031,105,5,2,1,380000,3619,1,0,1,1,0,40.397049,-3.695651,0,87,16,1
1030,107,4,1,4,366000,3421,1,0,1,1,0,40.404578,-3.721435,1,74,12,3
1028,125,3,2,7,540000,4320,0,0,1,1,1,40.392826,-3.679456,0,64,9,1
1027,45,1,1,3,156000,3467,0,0,0,1,0,40.40035,-3.703257,1,137,23,3
1026,45,1,1,6,177000,3933,0,0,0,1,0,40.406444,-3.693491,0,104,14,5
1025,40,1,1,3,199000,4975,0,0,1,0,0,40.395163,-3.69462,0,87,16,1
1024,34,2,1,0,120000,3529,0,0,0,0,0,40.398761,-3.697594,0,87,16,1
1023,42,1,1,0,190000,4524,1,0,1,0,0,40.401942,-3.693034,0,104,14,5
1022,115,3,2,3,421000,3661,0,0,1,1,0,40.398657,-3.693982,0,87,16,1
1021,38,0,1,3,230000,6053,0,0,1,0,1,40.405522,-3.700798,0,104,14,5
1020,146,5,3,2,590000,4041,1,0,1,1,1,40.400912,-3.711839,1,137,23,3
1019,110,4,2,7,400000,3636,1,0,1,1,0,40.403905,-3.705595,1,137,23,3
1018,105,3,2,3,480000,4571,0,0,1,1,1,40.387085,-3.693384,0,64,9,1
1016,121,3,2,2,585000,4835,0,1,1,1,0,40.406654,-3.716614,1,74,12,3
1013,65,2,1,0,190000,2923,0,0,1,1,0,40.396518,-3.689909,0,87,16,1
1012,159,3,2,3,452000,2843,0,0,1,1,0,40.399141,-3.695666,0,87,16,1
1011,47,2,1,3,200000,4255,1,0,1,0,0,40.402059,-3.692694,0,104,14,5
1009,45,2,1,4,175000,3889,1,0,0,1,0,40.399163,-3.694167,0,87,16,1
1008,87,2,2,0,530000,6092,0,1,1,1,1,40.41294,-3.717922,1,74,12,3
1007,82,2,2,1,464000,5659,0,1,1,1,1,40.41294,-3.717922,1,74,12,3
1006,67,2,2,0,190000,2836,0,0,0,1,0,40.397146,-3.690359,0,87,16,1
1005,115,3,2,4,445000,3870,0,0,1,1,0,40.401288,-3.709818,1,137,23,3
1004,126,3,1,3,341000,2706,0,0,1,0,0,40.396567,-3.695905,0,87,16,1
1003,92,3,1,1,300000,3261,1,0,1,1,0,40.395801,-3.704108,1,85,10,0
1002,49,3,1,0,165000,3367,1,0,1,0,0,40.412033,-3.720524,1,74,12,3
1001,94,3,1,5,330000,3511,0,0,1,1,0,40.411376,-3.71961,1,74,12,3
1000,109,2,2,2,485000,4450,0,0,1,1,1,40.388784,-3.692416,0,64,9,1
999,49,2,1,5,239400,4886,1,0,1,1,0,40.394808,-3.69639,1,85,10,0
998,89,3,2,2,450000,5056,0,0,1,1,1,40.396078,-3.681085,0,87,16,1
995,53,2,1,0,167000,3151,0,0,0,0,0,40.392505,-3.695802,1,85,10,0
994,115,3,2,0,380000,3304,0,0,0,1,0,40.402866,-3.690778,0,104,14,5
993,165,2,1,7,560000,3394,0,0,1,1,0,40.404751,-3.694466,0,104,14,5
992,114,3,2,1,340000,2982,0,0,1,1,0,40.400993,-3.699473,1,137,23,3
991,113,4,2,2,440000,3894,0,0,1,1,0,40.395627,-3.694219,0,87,16,1
990,80,2,1,1,335000,4188,0,0,1,0,0,40.395673,-3.695427,0,87,16,1
989,110,4,2,7,430000,3909,0,0,1,1,0,40.409399,-3.720957,1,74,12,3
988,103,3,1,3,365000,3544,0,0,1,1,0,40.40262,-3.696269,0,104,14,5
987,83,2,1,5,330000,3976,0,0,1,1,1,40.407385,-3.715365,1,74,12,3
986,160,5,2,1,595000,3719,1,0,0,1,0,40.401213,-3.693665,0,104,14,5
985,59,2,2,0,190000,3220,0,0,1,1,0,40.397146,-3.690359,0,87,16,1
984,45,2,1,2,200000,4444,0,0,1,1,0,40.395296,-3.699002,1,85,10,0
983,89,2,2,5,398000,4472,0,0,1,1,1,40.385493,-3.68922,0,64,9,1
982,63,2,1,1,299000,4746,0,0,0,0,0,40.402389,-3.696677,0,104,14,5
981,73,2,1,0,325000,4452,0,0,1,1,0,40.400619,-3.690829,0,87,16,1
980,70,2,1,3,340000,4857,0,0,1,1,0,40.400204,-3.695983,0,87,16,1
979,125,3,2,4,525000,4200,0,0,1,1,1,40.397331,-3.703067,1,137,23,3
978,74,1,1,0,220000,2973,0,0,0,1,0,40.399698,-3.702112,1,137,23,3
977,67,3,1,1,255000,3806,1,0,1,0,0,40.406413,-3.692713,0,104,14,5
976,45,1,1,3,290000,6444,0,0,1,1,1,40.389863,-3.688712,0,64,9,1
975,86,2,2,2,385000,4477,0,0,1,0,1,40.392474,-3.691465,0,87,16,1
974,71,1,1,0,291000,4099,0,0,1,1,0,40.412033,-3.720524,1,74,12,3
973,81,1,1,0,332100,4100,0,0,1,1,0,40.41286,-3.719291,1,74,12,3
972,34,2,1,4,130000,3824,0,0,0,0,0,40.401417,-3.697232,0,104,14,5
971,184,3,2,5,825000,4484,0,0,1,1,1,40.386699,-3.692074,0,64,9,1
967,365,9,9,0,595000,1630,1,0,1,1,0,40.406235,-3.711951,1,74,12,3
966,112,3,2,3,439000,3920,0,0,1,1,0,40.402006,-3.710804,1,137,23,3
965,85,2,2,5,450000,5294,0,0,1,1,1,40.405519,-3.718746,1,74,12,3
964,35,1,1,0,189000,5400,0,0,0,1,0,40.401826,-3.692339,0,104,14,5
963,112,3,2,2,425000,3795,0,0,1,1,0,40.398763,-3.700641,1,85,10,0
962,91,3,2,7,299000,3286,1,0,1,1,0,40.397512,-3.698808,1,85,10,0
961,94,2,2,4,438000,4660,0,0,1,1,1,40.385846,-3.691233,0,64,9,1
960,54,2,1,3,245000,4537,0,0,1,0,0,40.402705,-3.691204,0,104,14,5
959,105,4,2,3,399000,3800,1,0,1,1,0,40.399187,-3.701998,1,137,23,3
958,147,3,2,3,575000,3912,1,0,1,1,1,40.405819,-3.695584,0,104,14,5
957,126,3,2,4,420000,3333,0,0,1,1,1,40.403597,-3.690917,0,104,14,5
956,112,2,2,5,550000,4911,0,0,1,1,1,40.389096,-3692,0,64,9,1
955,89,3,1,1,367000,4124,0,0,1,1,0,40.390285,-3.692632,0,64,9,1
954,102,5,2,0,375000,3676,0,0,1,0,0,40.412033,-3.720524,1,74,12,3
953,55,1,1,4,325000,5909,0,0,1,1,1,40.395854,-3.684692,0,87,16,1
952,112,3,2,2,345000,3080,1,0,1,1,0,40.395232,-3.693872,0,87,16,1
951,67,2,1,5,239400,3573,1,0,1,1,0,40.394808,-3.69639,1,85,10,0
950,74,1,2,0,303400,4100,0,0,1,1,0,40.41286,-3.719291,1,74,12,3
949,45,1,1,0,192000,4267,0,0,1,0,0,40.403407,-3.69716,0,104,14,5
948,197,4,3,3,825000,4188,0,0,1,1,1,40.389491,-3.693565,0,64,9,1
945,128,3,2,5,459000,3586,1,0,0,0,0,40.404445,-3.710857,1,137,23,3
942,115,3,1,6,369000,3209,0,0,1,1,0,40.396871,-3.696518,0,87,16,1
941,118,4,1,3,400000,3390,0,0,1,1,0,40.399768,-3.702004,1,137,23,3
939,67,2,1,2,335000,5000,0,0,1,1,0,40.402654,-3.703336,1,137,23,3
938,50,2,1,1,179000,3580,1,0,1,0,0,40.394978,-3.69443,0,87,16,1
936,70,2,2,6,355000,5071,0,0,1,1,0,40.403407,-3.69716,0,104,14,5
935,82,2,2,2,430000,5244,0,0,1,1,1,40.393265,-3.679637,0,64,9,1
933,104,2,2,6,446500,4293,0,0,1,1,0,40.384099,-3.686661,0,64,9,1
932,130,3,2,6,680000,5231,0,0,1,1,1,40.406108,-3.716593,1,74,12,3
931,65,2,1,5,355000,5462,0,0,1,1,0,40.406978,-3.711497,0,97,25,6
930,74,2,1,1,380000,5135,0,0,0,1,0,40.406765,-3.71162,0,97,25,6
929,47,1,1,0,195000,4149,0,0,1,0,0,40.402059,-3.692694,0,104,14,5
927,89,4,1,1,365000,4101,1,0,1,1,0,40.404846,-3.693843,0,104,14,5
926,102,3,2,4,410000,4020,0,0,1,1,1,40.400643,-3.689803,0,104,14,5
925,49,2,1,5,239400,4886,0,0,1,1,0,40.394808,-3.69639,1,85,10,0
923,25,0,1,0,159000,6360,0,0,0,0,0,40.401739,-3.702991,1,137,23,3
922,57,2,1,2,280000,4912,0,0,0,0,0,40.401873,-3.701003,1,137,23,3
921,53,2,1,3,210000,3962,0,0,1,1,0,40.393184,-3.697019,1,85,10,0
920,48,2,1,4,300000,6250,0,0,1,0,0,40.388517,-3.691441,0,64,9,1
919,45,1,1,1,280000,6222,0,0,0,0,0,40.406322,-3.693518,0,104,14,5
917,70,1,1,3,285000,4071,0,0,1,1,1,40.39206,-3.69155,0,64,9,1
916,36,2,1,3,145000,4028,1,0,0,0,0,40.404872,-3.690587,0,104,14,5
915,121,3,2,3,419900,3470,0,0,1,1,0,40.412033,-3.720524,1,74,12,3
914,121,3,2,5,410000,3388,0,0,1,1,0,40.40341,-3.701205,0,104,14,5
913,121,3,2,5,410000,3388,0,0,1,1,0,40.40341,-3.701205,0,104,14,5
912,120,2,1,0,520000,4333,0,0,1,1,1,40.406801,-3.695598,0,104,14,5
911,42,1,1,0,128000,3048,1,0,1,0,0,40.405262,-3.70552,1,137,23,3
910,108,1,2,1,420000,3889,0,0,1,1,1,40.397314,-3.704124,1,137,23,3
909,140,3,2,2,395000,2821,0,0,1,1,0,40.384323,-3.686903,0,64,9,1
908,128,3,2,5,825000,6445,0,0,1,0,1,40.403388,-3.71408,1,74,12,3
907,66,1,1,3,285000,4318,0,0,1,0,0,40.407302,-3.715932,1,74,12,3
906,125,4,2,3,435000,3480,1,0,1,1,0,40.396071,-3.694308,0,87,16,1
905,52,2,1,0,205000,3942,1,0,1,0,0,40.403839,-3.691128,0,104,14,5
904,56,1,1,3,299000,5339,0,0,1,1,1,40.388972,-3.694502,0,64,9,1
903,85,2,2,2,460000,5412,0,0,1,1,0,40.399267,-3.68383,2,63,2,1
902,125,4,2,2,425000,3400,0,0,1,0,0,40.399598,-3.702418,1,137,23,3
901,55,2,2,0,199000,3618,0,0,1,1,0,40.39642,-3.699034,1,85,10,0
900,131,4,2,1,490000,3740,0,0,1,1,1,40.397807,-3.705592,1,137,23,3
899,90,3,1,2,275000,3056,0,0,1,1,0,40.3953,-3.704019,1,85,10,0
897,65,1,1,4,295000,4538,0,0,1,1,0,40.399808,-3.706643,1,137,23,3
896,50,2,1,2,234900,4698,0,0,1,0,0,40.40609,-3.695833,0,104,14,5
895,130,4,2,1,355900,2738,1,0,1,1,0,40.395163,-3.69462,0,87,16,1
894,87,3,1,1,259000,2977,0,0,1,0,0,40.398761,-3.697594,0,87,16,1
893,130,4,2,2,449900,3461,0,0,1,1,0,40.396871,-3.696518,0,87,16,1
892,118,3,2,3,485000,4110,0,0,1,1,0,40.399496,-3.705625,1,137,23,3
891,95,3,1,3,419900,4420,0,0,1,1,1,40.403407,-3.69716,0,104,14,5
890,82,3,2,4,354000,4317,0,0,1,1,0,40.399598,-3.702418,1,137,23,3
888,44,1,1,0,155000,3523,1,0,1,1,0,40.403403,-3.708412,1,137,23,3
887,105,3,2,1,425000,4048,1,0,1,1,0,40.394366,-3.699564,1,85,10,0
886,110,3,2,7,540000,4909,0,0,1,1,0,40.393265,-3.679637,0,64,9,1
885,88,2,2,8,554000,6295,0,0,1,1,0,40.393265,-3.679637,0,64,9,1
884,59,3,1,1,309000,5237,0,0,0,0,0,40.405216,-3.694461,0,104,14,5
883,62,1,1,3,275000,4435,0,0,0,1,0,40.401354,-3.694834,0,104,14,5
882,75,2,1,6,243000,3240,0,0,1,1,0,40.3981,-3.699667,1,85,10,0
881,116,3,2,3,489900,4223,0,0,1,1,1,40.398043,-3.683097,0,87,16,1
880,140,4,2,6,535000,3821,0,0,1,1,1,40.402406,-3.693793,0,104,14,5
879,96,4,2,2,420000,4375,1,0,1,1,0,40.402986,-3.703188,1,137,23,3
878,42,2,1,2,187000,4452,1,0,0,0,0,40.398633,-3.702226,1,137,23,3
877,64,1,1,2,329000,5141,0,0,1,0,1,40.394359,-3.684089,0,87,16,1
876,107,4,2,4,366000,3421,1,0,1,1,0,40.404578,-3.721435,1,74,12,3
875,36,1,1,3,199000,5528,0,0,0,0,0,40.41378,-3.718384,1,74,12,3
874,178,4,3,4,530000,2978,1,0,1,1,0,40.399378,-3.697289,0,87,16,1
873,140,3,2,2,395000,2821,0,0,1,1,0,40.385638,-3.686217,0,64,9,1
872,103,3,2,1,560000,5437,0,0,1,1,0,40.388982,-3.691928,0,64,9,1
871,88,2,2,2,480000,5455,0,0,1,1,0,40.388982,-3.691928,0,64,9,1
870,66,2,1,1,250000,3788,1,0,1,1,0,40.397355,-3.699782,1,85,10,0
869,157,3,2,3,452000,2879,0,0,1,1,0,40.399141,-3.695666,0,87,16,1
868,62,2,1,2,250000,4032,0,0,1,0,0,40.398727,-3.694913,0,87,16,1
867,61,3,1,4,219900,3605,1,0,1,1,0,40.406005,-3.720385,1,74,12,3
866,60,2,2,0,190000,3167,0,0,1,1,0,40.397146,-3.690359,0,87,16,1
865,89,2,1,5,350000,3933,0,0,1,1,0,40.406139,-3.708951,1,137,23,3
864,94,4,1,5,299000,3181,0,0,1,0,0,40.406487,-3.720403,1,74,12,3
863,72,2,1,3,325000,4514,0,0,1,1,0,40.401576,-3.696086,0,104,14,5
862,113,3,2,1,459000,4062,0,0,1,1,1,40.397871,-3.70226,1,137,23,3
861,91,3,1,0,210000,2308,1,0,1,1,0,40.396931,-3.701098,1,85,10,0
860,90,4,2,1,368000,4089,1,0,1,1,0,40.405267,-3.693457,0,104,14,5
859,133,3,2,1,649000,4880,0,0,1,1,1,40.395604,-3.685945,0,87,16,1
858,93,2,2,2,399900,4300,0,0,1,1,1,40.398043,-3.683097,0,87,16,1
857,58,1,2,0,164400,2834,0,0,0,1,0,40.397355,-3.699782,1,85,10,0
856,121,4,2,2,429000,3545,1,0,1,0,1,40.408806,-3.71679,2,172,19,9
855,143,4,2,1,420000,2937,0,0,1,1,0,40.412033,-3.720524,1,74,12,3
854,107,2,1,0,305000,2850,0,0,1,1,0,40.411319,-3.718796,1,74,12,3
853,84,3,1,6,315000,3750,0,0,1,1,0,40.406487,-3.720403,1,74,12,3
852,95,3,2,2,379000,3989,0,0,1,1,0,40.411319,-3.718796,1,74,12,3
851,69,1,1,4,275000,3986,0,0,1,1,0,40.404872,-3.690587,0,104,14,5
850,76,2,1,5,330000,4342,0,0,1,1,0,40.388153,-3.691078,0,64,9,1
849,45,2,1,5,175000,3889,0,0,1,0,0,40.388153,-3.691078,0,64,9,1
848,107,2,2,0,305000,2850,0,0,1,1,0,40.411319,-3.718796,1,74,12,3
847,69,1,1,4,275000,3986,0,0,1,1,0,40.404872,-3.690587,0,104,14,5
846,136,3,2,4,449000,3301,0,0,1,1,0,40.399496,-3.705625,1,137,23,3
845,115,3,2,2,634000,5513,0,0,1,1,1,40.41378,-3.718384,1,74,12,3
844,111,2,2,5,550000,4955,0,0,1,1,1,40.388517,-3.691441,0,64,9,1
843,101,2,2,7,439000,4347,0,0,1,1,0,40.396343,-3.694219,0,87,16,1
842,200,6,2,6,685000,3425,0,0,1,1,0,40.403407,-3.69716,0,104,14,5
841,97,2,2,1,375000,3866,0,0,1,1,0,40.393946,-3.694994,1,85,10,0
840,121,3,2,6,470000,3884,0,0,1,1,1,40.385638,-3.686217,0,64,9,1
839,57,2,1,3,235000,4123,0,0,1,0,0,40.395163,-3.69462,0,87,16,1
838,56,2,1,6,315000,5625,0,0,1,0,0,40.40341,-3.701205,0,104,14,5
837,117,3,2,1,540000,4615,0,0,1,1,0,40.404445,-3.710857,1,137,23,3
836,75,2,1,6,243000,3240,0,0,1,1,0,40.3981,-3.699667,1,85,10,0
835,78,3,1,2,320000,4103,0,0,1,1,0,40.406235,-3.711951,1,74,12,3
827,44,2,1,3,343000,7795,0,0,1,1,0,40.400378,-3.713578,1,137,23,3
826,140,4,2,2,420000,3000,0,0,1,0,0,40.401914,-3.693851,0,104,14,5
825,95,2,1,2,308000,3242,0,0,1,1,0,40.397084,-3.703351,1,137,23,3
824,95,2,2,6,439000,4621,0,0,1,1,1,40.394538,-3.683676,0,87,16,1
823,76,2,2,7,379000,4987,0,0,1,1,0,40.396023,-3.698451,1,85,10,0
821,73,2,2,6,270000,3699,0,0,1,1,0,40.3964,-3.694933,0,87,16,1
820,150,4,2,6,570000,3800,0,0,1,1,1,40.400457,-3.710774,1,137,23,3
819,47,1,1,0,175000,3723,0,0,1,0,0,40.397347,-3.692742,0,87,16,1
818,54,2,1,0,176000,3259,0,0,0,0,0,40.40003,-3.696126,0,87,16,1
817,102,4,2,2,359000,3520,1,0,1,1,0,40.40341,-3.701205,0,104,14,5
815,131,4,1,0,280000,2137,1,0,1,0,0,40.406108,-3.716593,1,74,12,3
814,110,3,2,7,415000,3773,0,0,1,1,1,40.397146,-3.690359,0,87,16,1
813,61,1,1,2,220000,3607,0,0,1,0,0,40.403225,-3.702168,1,137,23,3
812,52,2,1,0,225000,4327,0,0,0,0,0,40.402406,-3.693793,0,104,14,5
811,79,1,1,5,340000,4304,0,0,1,1,0,40.412033,-3.720524,1,74,12,3
810,140,3,2,2,395000,2821,0,0,1,1,0,40.384323,-3.686903,0,64,9,1
809,97,2,2,1,374000,3856,0,0,1,1,0,40.393985,-3.695058,1,85,10,0
808,53,2,1,2,189000,3566,0,0,0,1,0,40.399163,-3.694167,0,87,16,1
807,129,4,1,3,385000,2984,0,0,1,1,0,40.404853,-3.698722,0,104,14,5
806,84,5,1,3,245000,2917,1,0,0,0,0,40.391196,-3.69392,0,64,9,1
805,113,3,2,2,439000,3885,1,0,1,1,0,40.392306,-3.691589,0,87,16,1
804,112,3,2,1,425000,3795,0,0,1,1,0,40.411319,-3.718796,1,74,12,3
803,101,3,2,5,440000,4356,1,0,1,1,0,40.40522,-3.711202,1,137,23,3
802,94,2,2,0,448000,4766,0,0,1,1,0,40.39228,-3.67929,0,64,9,1
801,151,3,2,3,777000,5146,0,0,1,1,0,40.402424,-3.708791,1,137,23,3
800,51,2,1,3,249000,4882,0,0,0,1,0,40.411319,-3.718796,1,74,12,3
799,62,3,1,0,208000,3355,0,0,1,1,0,40.404872,-3.690587,0,104,14,5
798,21,0,1,0,149000,7095,0,0,1,0,0,40.399598,-3.702418,1,137,23,3
797,91,3,1,1,330000,3626,1,0,1,1,0,40.412033,-3.720524,1,74,12,3
796,53,2,1,0,167000,3151,0,0,0,0,0,40.392505,-3.695802,1,85,10,0
795,111,2,2,1,367000,3306,0,0,1,1,1,40.397146,-3.690359,0,87,16,1
794,114,4,2,2,420000,3684,0,0,1,1,0,40.411319,-3.718796,1,74,12,3
793,89,1,2,0,310000,3483,0,0,1,1,0,40.401739,-3.702991,1,137,23,3
792,120,4,2,2,670000,5583,0,0,1,1,0,40.388982,-3.691928,0,64,9,1
791,95,2,2,6,559000,5884,0,0,1,1,0,40.388982,-3.691928,0,64,9,1
790,120,3,2,4,560000,4667,1,0,1,1,1,40.388153,-3.691078,0,64,9,1
789,136,3,2,2,759000,5581,0,0,1,1,1,40.408806,-3.71679,2,172,19,9
788,53,2,2,0,210000,3962,0,0,1,1,0,40.399163,-3.694167,0,87,16,1
787,53,2,2,0,210000,3962,0,0,1,1,0,40.399163,-3.694167,0,87,16,1
786,39,2,1,2,145000,3718,1,0,0,0,0,40.404872,-3.690587,0,104,14,5
785,106,2,2,5,350000,3302,0,0,1,0,0,40.397871,-3.70226,1,137,23,3
784,81,2,2,1,315000,3889,0,0,1,0,0,40.3981,-3.699667,1,85,10,0
783,110,4,2,6,419000,3809,0,0,1,1,0,40.395163,-3.69462,0,87,16,1
782,52,2,1,0,154000,2962,0,0,1,0,0,40.40003,-3.696126,0,87,16,1
781,80,3,2,6,280000,3500,1,0,1,1,0,40.396931,-3.701098,1,85,10,0
780,71,3,1,6,275000,3873,1,0,1,1,0,40.396114,-3.69263,0,87,16,1
779,26,0,1,0,74000,2846,0,0,1,0,0,40.401826,-3.692339,0,104,14,5
778,44,2,1,0,210000,4773,0,0,1,0,0,40.396432,-3.697703,1,85,10,0
777,56,2,1,2,279900,4998,0,0,1,1,0,40.406108,-3.716593,1,74,12,3
776,80,3,2,6,280000,3500,1,0,1,1,0,40.396931,-3.701098,1,85,10,0
775,67,3,1,4,212000,3164,0,0,0,0,0,40.395988,-3.697157,1,85,10,0
773,117,4,2,0,420000,3590,0,0,1,1,1,40.398001,-3.678027,2,63,2,1
772,89,3,1,4,279000,3135,0,0,1,0,0,40.398761,-3.697594,0,87,16,1
771,107,3,2,3,375000,3505,0,0,1,1,0,40.395577,-3.696617,1,85,10,0
770,157,3,2,3,452000,2879,1,0,1,1,0,40.399378,-3.697289,0,87,16,1
767,76,2,1,3,260000,3421,1,0,1,0,0,40.396276,-3.699853,1,85,10,0
766,71,3,1,6,275000,3873,1,0,1,1,0,40.396114,-3.69263,0,87,16,1
765,80,2,1,5,355000,4438,0,0,1,1,0,40.393985,-3.695058,1,85,10,0
764,92,2,2,2,430000,4674,0,0,1,1,1,40.392757,-3.679474,0,64,9,1
763,53,3,1,1,195000,3679,1,0,1,1,0,40.393319,-3.696738,1,85,10,0
762,92,3,1,3,335000,3641,0,0,1,0,0,40.402182,-3.702344,1,137,23,3
761,43,1,1,1,230000,5349,0,0,1,0,0,40.399378,-3.697289,0,87,16,1
760,90,3,2,4,379000,4211,0,0,1,1,0,40.398761,-3.697594,0,87,16,1
759,55,2,1,0,209000,3800,0,0,0,1,0,40.405177,-3.713347,1,74,12,3
757,71,3,1,6,275000,3873,1,0,1,1,0,40.396114,-3.69263,0,87,16,1
756,113,3,2,4,449000,3973,0,0,1,1,0,40.399496,-3.705625,1,137,23,3
755,75,3,1,3,325000,4333,0,0,1,0,0,40.40341,-3.701205,0,104,14,5
754,70,1,2,1,285000,4071,0,0,1,1,0,40.388067,-3.692871,0,64,9,1
752,118,3,2,3,485000,4110,0,0,1,1,0,40.399496,-3.705625,1,137,23,3
751,90,3,2,2,399000,4433,0,0,1,1,1,40.4038,-3.70093,0,104,14,5
750,86,2,2,0,365000,4244,0,0,0,1,0,40.404853,-3.698722,0,104,14,5
749,51,2,1,2,249900,4900,0,0,0,1,0,40.409217,-3.719433,1,74,12,3
748,79,2,1,1,328000,4152,0,0,1,1,1,40.387621,-3.687879,0,64,9,1
747,102,3,2,1,360000,3529,1,0,1,1,0,40.398782,-3.697836,0,87,16,1
746,54,1,1,3,230000,4259,0,0,1,1,0,40.388153,-3.691078,0,64,9,1
745,31,1,1,1,148000,4774,0,0,0,0,0,40.395163,-3.69462,0,87,16,1
744,92,4,1,2,380000,4130,1,0,1,1,0,40.401397,-3.696108,0,104,14,5
743,58,1,1,4,180000,3103,0,0,1,0,0,40.398842,-3.6964,0,87,16,1
