,Unnamed: 0,id,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,has_lift,is_exterior,has_parking,lat,long
13496,19879,1863,251.0,5,1.0,3,1695000,6753,1,0,1,0,0,40.4262027,-3.6814377
13497,19880,1862,182.0,5,4.0,2,886000,4868,0,0,1,1,1,40.433449100000004,-3.6733957000000004
13498,19881,1861,140.0,3,3.0,1,750000,5357,0,0,1,1,0,40.4273756,-3.6770136
13499,19882,1860,103.0,3,2.0,0,450000,4369,0,0,0,0,0,40.4255408,-3.674047599999999
13500,19883,1859,179.0,4,3.0,1,850000,4749,1,0,1,0,0,40.422395200000004,-3.6741619
13501,19884,1858,149.0,3,2.0,4,840000,5638,0,0,1,1,0,40.4255408,-3.674047599999999
13502,19885,1857,144.0,4,2.0,6,950000,6597,1,0,1,1,0,40.4269701,-3.6784778
13503,19888,1854,84.0,2,2.0,2,699000,8321,0,0,1,1,0,40.428713200000004,-3.675389
13504,19894,1848,36.0,0,1.0,4,100000,2778,0,0,0,1,0,40.434130200000006,-3.6667012999999997
13505,19903,1839,177.0,3,3.0,4,1300000,7345,0,0,1,1,1,40.4275256,-3.6765163999999997
13506,19904,1838,142.0,3,2.0,4,1220000,8592,1,0,1,1,0,40.4263466,-3.6842584
13507,19906,1836,161.0,3,3.0,2,899000,5584,0,0,1,1,0,40.43123920000001,-3.676708799999999
13508,19907,1835,73.0,2,1.0,3,371000,5082,1,0,1,0,0,40.4250278,-3.6757012000000002
13509,19909,1833,114.0,2,2.0,4,490000,4298,0,0,1,1,1,40.431114,-3.6654546000000003
13510,19910,1832,162.0,4,2.0,4,539000,3327,0,0,1,1,0,40.4390003,-3.6647754999999997
13511,19912,1830,45.0,0,1.0,0,145000,3222,0,0,0,1,0,40.425520899999995,-3.6676648000000003
13512,19913,1829,112.0,3,2.0,2,485000,4330,1,0,1,1,0,40.433449100000004,-3.6733957000000004
13513,19914,1828,233.0,4,4.0,5,1690000,7253,0,0,1,1,0,40.4337805,-3.6807998
13514,19915,1827,87.0,2,1.0,0,725000,8333,0,0,1,0,0,40.423711600000004,-3.6828854
13515,19916,1826,110.0,3,2.0,6,500000,4545,0,0,1,1,0,40.430673999999996,-3.6634178
13516,19917,1825,30.0,0,1.0,1,245000,8167,0,0,1,1,1,40.43554,-3.66773
13517,19918,1824,128.0,4,2.0,3,725000,5664,1,0,1,0,0,40.4329549,-3.6845936000000004
13518,19921,1821,43.0,1,1.0,1,299000,6953,0,0,1,1,0,40.435401500000005,-3.6709916
13519,19929,1813,71.0,2,2.0,5,354000,4986,0,0,1,1,0,40.4286063,-3.6623635
13520,19934,1808,155.0,4,3.0,8,509000,3284,1,0,1,1,1,40.4422686,-3.662186
13521,19935,1807,88.0,3,1.0,1,475000,5398,1,0,0,1,0,40.4300802,-3.6790540000000003
13522,19936,1806,55.0,2,1.0,2,279000,5073,0,0,1,0,0,40.4261183,-3.6635177000000003
13523,19938,1804,133.0,3,2.0,4,580000,4361,0,0,1,1,1,40.4227898,-3.6658220999999998
13524,19940,1802,130.0,3,2.0,1,750000,5769,0,0,1,1,0,40.428828100000004,-3.6764287
13525,19941,1801,187.0,5,3.0,3,1250000,6684,0,0,1,1,1,40.42596029999999,-3.6792826
13526,19943,1799,221.0,4,4.0,3,1700000,7692,1,0,1,1,1,40.421825399999996,-3.6899761
13527,19944,1798,113.0,2,2.0,6,575000,5088,0,0,1,1,0,40.42305820000001,-3.6689222000000004
13528,19945,1797,179.0,4,3.0,4,539000,3011,1,0,1,1,1,40.436068,-3.6636729
13529,19946,1796,155.0,3,2.0,3,917000,5916,0,0,1,1,1,40.423188200000006,-3.6719227999999995
13530,19947,1795,404.0,5,6.0,2,4350000,10767,0,0,1,1,1,40.42773,-3.6841616999999998
13531,19948,1794,95.0,2,2.0,1,815000,8579,0,0,1,1,0,40.425278600000006,-3.6853864
13532,19958,1784,123.0,2,2.0,1,795000,6463,0,0,1,1,0,40.4243148,-3.6791417999999996
13533,19960,1782,166.0,3,2.0,4,740000,4458,0,0,1,1,0,40.438243799999995,-3.6727037000000005
13534,19961,1781,400.0,5,5.0,2,4350000,10875,0,0,1,1,1,40.42773,-3.6841616999999998
13535,19962,1780,95.0,2,2.0,1,390000,4105,0,0,1,1,0,40.427608299999996,-3.6627672
13536,19964,1778,83.0,3,2.0,3,482000,5807,0,0,0,0,1,40.4250329,-3.6621888
13537,19966,1776,93.0,3,2.0,2,459000,4935,0,0,1,1,1,40.435401500000005,-3.6709916
13538,19967,1775,330.0,5,4.0,1,2150000,6515,1,0,1,1,1,40.4238593,-3.6866377
13539,19968,1774,64.0,1,1.0,1,280000,4375,0,0,1,1,0,40.4346816,-3.6671720000000003
13540,19969,1773,250.0,4,3.0,5,2200000,8800,0,0,1,1,1,40.42625590000001,-3.6826676
13541,19970,1772,160.0,5,2.0,0,550000,3438,0,0,1,1,0,40.4392872,-3.6611568999999995
13542,19971,1771,140.0,5,2.0,4,520000,3714,1,0,1,1,0,40.435401500000005,-3.6709916
13543,19975,1767,77.0,2,1.0,1,435000,5649,0,0,1,0,0,40.4250278,-3.6757012000000002
13544,19976,1766,129.0,3,3.0,2,990000,7674,0,0,1,1,1,40.4328529,-3.6821295
13545,19977,1765,43.0,2,1.0,2,245000,5698,1,0,0,1,0,40.4327014,-3.667954899999999
13546,19978,1764,93.0,3,2.0,1,445000,4785,0,0,1,1,1,40.4369567,-3.6715076
13547,19979,1763,349.0,5,3.0,3,2490000,7135,1,0,1,1,0,40.4283953,-3.684074099999999
13548,19980,1762,251.0,3,4.0,4,3650000,14542,0,0,1,1,1,40.425562899999996,-3.6840961
13549,19981,1761,112.0,1,1.0,3,720000,6429,0,0,1,1,0,40.4269701,-3.6784778
13550,19982,1760,362.0,5,3.0,3,2800000,7735,0,0,1,1,1,40.4214227,-3.681285099999999
13551,19983,1759,284.0,4,5.0,4,2590000,9120,0,0,1,1,1,40.435235600000006,-3.6894171
13552,19984,1758,211.0,4,3.0,5,1600000,7583,0,0,1,1,1,40.435235600000006,-3.6894171
13553,19986,1756,312.0,5,3.0,3,2700000,8654,0,0,1,1,0,40.4676615,-3.6882729
13554,19987,1755,292.0,4,3.0,5,1750000,5993,0,0,1,1,0,40.5187848,-3.6556260999999997
13555,19989,1753,52.0,2,1.0,1,295000,5673,1,0,1,0,0,40.4337805,-3.6807998
13556,19991,1751,422.0,6,4.0,2,1350000,3199,1,0,1,1,1,40.43141250000001,-3.678122
13557,19993,1749,104.0,2,1.0,6,597000,5740,0,0,1,1,0,40.4270686,-3.6657540999999996
13558,19995,1747,73.0,2,1.0,3,340000,4658,0,0,1,1,0,40.434839200000006,-3.6715459999999998
13559,20000,1742,390.0,5,4.0,5,2290000,5872,1,0,1,1,1,40.4223818,-3.6921741999999997
13560,20003,1739,412.0,5,5.0,3,2750000,6675,1,0,1,1,1,40.435235600000006,-3.6894171
13561,20004,1738,63.0,2,1.0,1,359000,5698,0,0,1,1,0,40.433449100000004,-3.6733957000000004
13562,20007,1735,93.0,2,1.0,5,359000,3860,1,0,1,0,1,40.4367099,-3.6694958
13563,20009,1733,241.0,4,4.0,5,2240000,9295,0,0,1,1,0,40.432906,-3.6834876000000003
13564,20010,1732,102.0,3,2.0,4,518000,5078,1,0,1,0,1,40.4273756,-3.6770136
13565,20012,1730,143.0,3,2.0,2,830000,5804,0,0,1,1,0,40.43123920000001,-3.676708799999999
13566,20015,1727,215.0,5,2.0,4,1199500,5579,0,0,1,0,0,40.4289923,-3.6812628
13567,20016,1726,62.0,1,1.0,0,399000,6435,0,0,1,1,0,40.43141250000001,-3.678122
13568,20018,1724,104.0,3,2.0,3,620000,5962,1,0,1,1,1,40.433554,-3.6765082000000002
13569,20019,1723,92.0,2,2.0,4,750000,8152,0,0,1,1,0,40.434368400000004,-3.6866037000000005
13570,20020,1722,159.0,4,3.0,2,650000,4088,1,0,1,1,0,40.4215036,-3.6743762
13571,20021,1721,485.0,6,5.0,2,3950000,8144,1,0,1,1,1,40.4305853,-3.6890410000000005
13572,20026,1716,259.0,5,2.0,2,850000,3282,0,0,1,1,1,40.4411664,-3.6683049
13573,20041,1701,119.0,3,2.0,4,580000,4874,0,0,1,1,0,40.4227898,-3.6658220999999998
13574,20053,1689,82.0,2,1.0,2,550000,6707,0,0,1,1,0,40.435471,-3.6881972999999997
13575,20054,1688,47.0,2,1.0,2,232000,4936,0,0,0,1,0,40.43414620000001,-3.6660844
13576,20055,1687,72.0,2,2.0,2,450000,6250,0,0,1,1,0,40.4268397,-3.6618705
13577,20057,1685,76.0,1,1.0,4,490000,6447,0,0,1,0,0,40.422876,-3.6907516000000005
13578,20058,1684,240.0,4,3.0,8,1975000,8229,0,0,1,1,0,40.426593,-3.6800759
13579,20061,1681,247.0,4,2.0,1,1700000,6883,1,0,1,0,0,40.4262027,-3.6814377
13580,20062,1680,51.0,1,1.0,2,325000,6373,1,0,1,0,0,40.4239222,-3.6741998
13581,20063,1679,110.0,2,2.0,6,690000,6273,0,0,1,1,0,40.4284763,-3.6706013
13582,20064,1678,172.0,4,3.0,8,559000,3250,0,0,1,1,1,40.4392872,-3.6611568999999995
13583,20065,1677,150.0,4,2.0,6,645000,4300,1,0,1,1,0,40.4341691,-3.673930899999999
13584,20072,1670,456.0,6,4.0,2,2100000,4605,0,0,1,1,0,40.426593,-3.6800759
13585,20074,1668,247.0,4,2.0,1,1700000,6883,1,0,1,1,0,40.4262027,-3.6814377
13586,20076,1666,156.0,3,3.0,5,1250000,8013,1,0,1,1,0,40.4211518,-3.6871723
13587,20080,1662,231.0,5,1.0,1,1575000,6818,1,0,1,1,0,40.42144649999999,-3.6895566
13588,20082,1660,247.0,4,2.0,1,1700000,6883,1,0,1,1,0,40.4262027,-3.6814377
13589,20090,1652,343.0,3,4.0,2,2900000,8455,0,0,1,1,1,40.425278600000006,-3.6853864
13590,20091,1651,257.0,3,4.0,2,1780000,6926,0,0,1,1,0,40.4215036,-3.6743762
13591,20104,1638,115.0,3,2.0,6,730000,6348,1,0,1,1,0,40.4378947,-3.6908052000000002
13592,20105,1637,166.0,3,3.0,0,890000,5361,0,0,1,1,1,40.4335992,-3.6795105
13593,20106,1636,110.0,3,2.0,1,430000,3909,0,0,1,1,0,40.4353203,-3.672016199999999
13594,20108,1634,302.0,5,3.0,5,1549000,5129,0,0,1,1,1,40.4373838,-3.6786033
13595,20109,1633,135.0,3,2.0,7,995000,7370,0,0,1,1,1,40.428713200000004,-3.675389
13596,20110,1632,348.0,5,4.0,3,1900000,5460,0,0,1,1,0,40.426593,-3.6800759
13597,20111,1631,182.0,6,2.0,0,1300000,7143,1,0,1,0,0,40.425562899999996,-3.6840961
13598,20113,1629,118.0,2,2.0,4,850000,7203,0,0,1,1,0,40.4258592,-3.6741550000000003
13599,20114,1628,391.0,5,4.0,5,2290000,5857,1,0,1,1,0,40.42773,-3.6841616999999998
13600,20115,1627,250.0,4,4.0,2,1300000,5200,1,0,1,1,1,40.4347666,-3.6797397000000003
13601,20116,1626,159.0,3,2.0,1,800000,5031,0,0,1,1,0,40.42480339999999,-3.6759677
13602,20117,1625,150.0,3,3.0,5,1460000,9733,0,0,1,0,1,40.4251886,-3.6865995000000003
13603,20118,1624,28.0,1,1.0,5,265000,9464,0,0,1,0,0,40.4277583,-3.6687284
13604,20119,1623,75.0,2,1.0,2,585000,7800,0,0,1,1,1,40.432585100000004,-3.6766013999999996
13605,20120,1622,130.0,3,3.0,0,550000,4231,0,0,1,1,1,40.4300297,-3.666443799999999
13606,20121,1621,392.0,6,5.0,5,2290000,5842,1,0,1,1,1,40.4238593,-3.6866377
13607,20122,1620,114.0,3,2.0,3,599000,5254,0,0,1,1,0,40.4273756,-3.6770136
13608,20123,1619,142.0,3,3.0,1,1475000,10387,0,0,1,1,0,40.4255839,-3.6878328000000002
13609,20124,1618,181.0,2,2.0,2,1150000,6354,0,0,1,1,1,40.42383710000001,-3.6782406
13610,20126,1616,163.0,4,2.0,6,1440000,8834,0,0,1,1,1,40.4273756,-3.6770136
13611,20127,1615,379.0,4,4.0,4,5000000,13193,0,0,1,1,0,40.4255839,-3.6878328000000002
13612,20128,1614,70.0,2,2.0,3,420000,6000,0,0,1,0,0,40.4378947,-3.6908052000000002
13613,20131,1611,152.0,2,3.0,4,1500000,9868,0,0,1,1,0,40.425278600000006,-3.6853864
13614,20132,1610,304.0,5,3.0,4,1300000,4276,1,0,1,1,1,40.4273756,-3.6770136
13615,20133,1609,211.0,5,3.0,8,1450000,6872,1,0,1,1,1,40.434810600000006,-3.6807239999999997
13616,20134,1608,230.0,3,4.0,1,1495000,6500,0,0,1,1,0,40.4378217,-3.6880123
13617,20135,1607,132.0,3,2.0,1,880000,6667,0,0,1,1,0,40.4335992,-3.6795105
13618,20136,1606,404.0,5,6.0,2,4350000,10767,0,0,1,1,1,40.42773,-3.6841616999999998
13619,20137,1605,236.0,4,3.0,4,1950000,8263,1,0,1,1,0,40.4206898,-3.6859529
13620,20138,1604,300.0,5,3.0,3,2100000,7000,0,0,1,1,0,40.4263466,-3.6842584
13621,20139,1603,130.0,3,2.0,3,1120000,8615,0,0,1,1,0,40.42625590000001,-3.6826676
13622,20140,1602,185.0,3,3.0,5,1750000,9459,0,0,1,1,0,40.42773,-3.6841616999999998
13623,20141,1601,236.0,4,3.0,4,1950000,8263,0,0,1,1,0,40.4206898,-3.6859529
13624,20144,1598,78.0,2,1.0,0,273000,3500,0,0,1,1,0,40.410880600000006,-3.7205489000000003
13625,20145,1597,97.0,2,2.0,1,375000,3866,0,0,1,1,0,40.393984700000004,-3.6950582
