,id,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,has_lift,is_exterior,has_parking,coordinates
2420,19322,219.0,4,4.0,1,876000,4000,False,True,True,True,True,"{'lat': 40.3840718, 'lng': -3.6957893}"
2421,19321,114.0,3,2.0,1,324900,2850,False,False,True,True,False,"{'lat': 40.3919234, 'lng': -3.7038695}"
2422,19320,78.0,3,2.0,2,212000,2718,False,False,True,True,False,"{'lat': 40.3884948, 'lng': -3.7135201}"
2424,19318,73.0,3,1.0,2,165000,2260,False,False,False,True,False,"{'lat': 40.3837587, 'lng': -3.7047849}"
2425,19317,81.0,3,2.0,,189000,2333,True,False,,,False,"{'lat': 40.36987999999999, 'lng': -3.717122}"
2426,19316,71.0,3,1.0,3,147000,2070,False,False,False,True,False,"{'lat': 40.3895155, 'lng': -3.70882}"
2427,19315,67.0,3,1.0,2,142000,2119,False,False,False,True,False,"{'lat': 40.3796901, 'lng': -3.7136896}"
2429,19313,96.0,3,2.0,2,220000,2292,False,False,True,True,False,"{'lat': 40.390108, 'lng': -3.7110737}"
2431,19311,42.0,2,1.0,1,105000,2500,False,False,False,True,False,"{'lat': 40.38378, 'lng': -3.705381599999999}"
2432,19310,66.0,3,1.0,1,155000,2348,True,False,False,True,False,"{'lat': 40.3855046, 'lng': -3.7017329}"
2442,19300,95.0,2,2.0,1,255000,2684,False,False,True,True,True,"{'lat': 40.38093, 'lng': -3.6935854}"
2443,19299,96.0,3,2.0,1,199000,2073,False,False,,True,False,"{'lat': 40.36557519999999, 'lng': -3.6954837}"
2445,19297,119.0,3,2.0,,180000,1513,False,,,,False,"{'lat': 40.3795897, 'lng': -3.7050464}"
2446,19296,107.0,3,1.0,2,229500,2145,False,False,False,True,False,"{'lat': 40.3885038, 'lng': -3.6995201}"
2448,19294,106.0,3,2.0,5,276000,2604,False,,True,,False,"{'lat': 40.3878458, 'lng': -3.6980386}"
2452,19290,78.0,3,1.0,2,229500,2942,True,False,True,True,False,"{'lat': 40.3895519, 'lng': -3.7031848}"
2453,19289,71.0,3,1.0,1,129000,1817,True,False,,True,False,"{'lat': 40.3809276, 'lng': -3.7138831}"
2454,19288,75.0,3,1.0,4,169000,2253,False,False,,True,False,"{'lat': 40.390108, 'lng': -3.7110737}"
2455,19287,60.0,3,1.0,3,137500,2292,False,,,,False,"{'lat': 40.3805512, 'lng': -3.6996738}"
2456,19286,119.0,3,2.0,1,245000,2059,False,False,True,True,True,"{'lat': 40.3756267, 'lng': -3.7175417}"
2457,19285,94.0,3,2.0,3,225000,2394,True,False,False,True,False,"{'lat': 40.3854933, 'lng': -3.7089324}"
2459,19283,117.0,3,2.0,3,186000,1590,False,False,,,False,"{'lat': 40.3795897, 'lng': -3.7050464}"
2460,19282,100.0,3,1.0,4,139000,1390,False,,,,False,"{'lat': 40.38345109999999, 'lng': -3.7035476}"
2461,19281,59.0,2,1.0,Bajo,138000,2339,False,False,False,,False,"{'lat': 40.3805336, 'lng': -3.7138822}"
2462,19280,46.0,2,1.0,2,140000,3043,False,,,,False,"{'lat': 40.3877781, 'lng': -3.7077556}"
2463,19279,68.0,2,1.0,4,145000,2132,False,False,True,True,False,"{'lat': 40.383015, 'lng': -3.6987848}"
2464,19278,133.0,3,2.0,Bajo,265000,1992,False,False,True,True,True,"{'lat': 40.3712843, 'lng': -3.6903717}"
2465,19277,126.0,3,2.0,2,230000,1825,False,False,False,True,True,"{'lat': 40.3760381, 'lng': -3.6990068}"
2467,19275,123.0,3,2.0,3,154000,1252,False,False,False,True,True,"{'lat': 40.3795897, 'lng': -3.7050464}"
2468,19274,78.0,2,1.0,6,125000,1603,False,,True,True,False,"{'lat': 40.3691687, 'lng': -3.6919087}"
2469,19273,92.0,3,2.0,1,300000,3261,False,False,True,True,False,"{'lat': 40.3919234, 'lng': -3.7038695}"
2470,19272,144.0,2,2.0,7,300000,2083,False,False,True,True,True,"{'lat': 40.3699149, 'lng': -3.7155928}"
2471,19271,80.0,3,1.0,1,130000,1625,False,False,False,True,False,"{'lat': 40.3723812, 'lng': -3.6918129}"
2472,19270,55.0,2,1.0,1,99000,1800,False,False,False,True,False,"{'lat': 40.3790066, 'lng': -3.7138206}"
2473,19269,31.0,1,1.0,1,72000,2323,False,False,False,True,False,"{'lat': 40.3821792, 'lng': -3.703929}"
2475,19267,75.0,2,1.0,2,189990,2533,False,False,False,True,False,"{'lat': 40.3919234, 'lng': -3.7038695}"
2476,19266,62.0,2,1.0,4,136000,2194,False,,,,False,"{'lat': 40.3844155, 'lng': -3.7024683}"
2477,19265,85.0,3,1.0,1,130000,1529,False,False,False,True,False,"{'lat': 40.3731005, 'lng': -3.690393899999999}"
2478,19264,75.0,2,1.0,3,189000,2520,False,False,False,True,False,"{'lat': 40.3854716, 'lng': -3.7044842}"
2479,19263,84.0,3,1.0,,129000,1536,False,,False,,False,"{'lat': 40.3861552, 'lng': -3.7112837}"
2480,19262,65.0,2,1.0,1,132000,2031,False,False,False,True,False,"{'lat': 40.3836579, 'lng': -3.7102692}"
2482,19260,52.0,2,1.0,3,143000,2750,False,False,False,True,False,"{'lat': 40.3854933, 'lng': -3.7089324}"
2483,19259,70.0,3,1.0,4,107260,1532,True,False,False,True,False,"{'lat': 40.3826167, 'lng': -3.6996094}"
2484,19258,64.0,3,1.0,2,157000,2453,False,False,False,True,False,"{'lat': 40.3885629, 'lng': -3.7028321}"
2485,19257,109.0,3,2.0,7,147000,1349,False,False,True,True,False,"{'lat': 40.3754207, 'lng': -3.6958481}"
2486,19256,116.0,3,2.0,1,149000,1284,False,False,False,True,False,"{'lat': 40.3795897, 'lng': -3.7050464}"
2487,19255,70.0,3,1.0,4,128000,1829,False,False,False,True,False,"{'lat': 40.38418, 'lng': -3.7064284}"
2488,19254,66.0,2,1.0,3,132000,2000,False,False,False,True,False,"{'lat': 40.3802413, 'lng': -3.7047349}"
2489,19253,56.0,2,1.0,4,152000,2714,False,False,False,True,False,"{'lat': 40.3829006, 'lng': -3.709479}"
2490,19252,126.0,3,2.0,4,393000,3119,False,False,True,True,True,"{'lat': 40.3827242, 'lng': -3.697786499999999}"
2491,19251,77.0,3,1.0,1,160890,2089,False,,False,True,True,"{'lat': 40.3836579, 'lng': -3.7102692}"
2492,19250,180.0,3,2.0,Bajo,260000,1444,False,False,False,True,True,"{'lat': 40.3731005, 'lng': -3.690393899999999}"
2493,19249,42.0,1,1.0,,193000,4595,False,False,False,,False,"{'lat': 40.4655666, 'lng': -3.7055833}"
2513,19229,67.0,2,1.0,2,235000,3507,False,False,True,True,False,"{'lat': 40.46702550000001, 'lng': -3.704126}"
2514,19228,70.0,3,1.0,4,235000,3357,False,False,False,True,False,"{'lat': 40.4630403, 'lng': -3.7066861}"
2515,19227,56.0,3,1.0,1,250000,4464,False,False,False,True,False,"{'lat': 40.4527331, 'lng': -3.7011453}"
2516,19226,257.0,3,4.0,1,1475000,5739,False,False,True,True,True,"{'lat': 40.4518441, 'lng': -3.6902053}"
2518,19224,94.0,2,2.0,1,425000,4521,True,False,True,True,True,"{'lat': 40.4550893, 'lng': -3.6986589}"
2519,19223,90.0,2,1.0,2,395000,4389,False,False,True,True,False,"{'lat': 40.4554692, 'lng': -3.6978583}"
2520,19222,130.0,4,3.0,4,575000,4423,False,False,True,True,False,"{'lat': 40.4509613, 'lng': -3.697649}"
2523,19219,61.0,1,1.0,3,379900,6228,False,False,True,True,True,"{'lat': 40.4598186, 'lng': -3.6906525}"
2524,19218,80.0,2,1.0,1,239900,2999,False,False,True,True,False,"{'lat': 40.4529269, 'lng': -3.7090412}"
2525,19217,40.0,0,1.0,Bajo,136000,3400,False,False,True,True,False,"{'lat': 40.4681141, 'lng': -3.698127299999999}"
2527,19215,80.0,2,2.0,Bajo,189000,2362,False,False,True,True,False,"{'lat': 40.4695487, 'lng': -3.7016486}"
2528,19214,79.0,3,1.0,5,333000,4215,False,False,True,False,False,"{'lat': 40.4699429, 'lng': -3.6878843}"
2532,19210,79.0,1,1.0,7,500000,6329,False,False,True,True,False,"{'lat': 40.4634587, 'lng': -3.6917884}"
2533,19209,86.0,2,2.0,Bajo,299000,3477,False,False,False,True,False,"{'lat': 40.4681141, 'lng': -3.698127299999999}"
2534,19208,301.0,5,3.0,9,1079000,3585,False,False,True,True,True,"{'lat': 40.4598186, 'lng': -3.6906525}"
2535,19207,61.0,2,1.0,1,169000,2770,False,False,True,True,True,"{'lat': 40.46773109999999, 'lng': -3.707252599999999}"
2537,19205,195.0,3,2.0,1,1340000,6872,False,False,True,True,True,"{'lat': 40.4598186, 'lng': -3.6906525}"
2538,19204,119.0,4,2.0,2,530000,4454,False,False,True,True,False,"{'lat': 40.4550603, 'lng': -3.6934863}"
2539,19203,182.0,4,2.0,2,598000,3286,False,False,True,True,True,"{'lat': 40.4598186, 'lng': -3.6906525}"
2540,19202,69.0,1,1.0,3,210000,3043,False,False,True,True,False,"{'lat': 40.4604716, 'lng': -3.707914}"
2541,19201,130.0,4,2.0,6,650000,5000,False,,True,True,False,"{'lat': 40.4598186, 'lng': -3.6906525}"
2543,19199,37.0,1,1.0,1,175000,4730,False,False,False,True,False,"{'lat': 40.4632394, 'lng': -3.6996177}"
2544,19198,157.0,5,2.0,5,520000,3312,False,False,True,True,True,"{'lat': 40.4699429, 'lng': -3.6878843}"
2547,19195,261.0,4,3.0,1,845000,3238,True,False,True,True,False,"{'lat': 40.4493406, 'lng': -3.6968337}"
2553,19189,36.0,2,1.0,4,182000,5056,False,,True,False,False,"{'lat': 40.4506945, 'lng': -3.7048257}"
2554,19188,46.0,1,1.0,,99000,2152,True,False,False,True,False,"{'lat': 40.4604223, 'lng': -3.7089968}"
2555,19187,118.0,4,3.0,2,530000,4492,True,False,True,True,True,"{'lat': 40.4512137, 'lng': -3.6991673}"
2556,19186,69.0,2,1.0,2,187000,2710,True,False,False,True,False,"{'lat': 40.4580139, 'lng': -3.7045593}"
2557,19185,70.0,1,1.0,Bajo,250000,3571,False,False,True,True,False,"{'lat': 40.4598186, 'lng': -3.6906525}"
2558,19184,118.0,4,2.0,1,540000,4576,False,False,True,True,False,"{'lat': 40.4521452, 'lng': -3.6949496}"
2559,19183,51.0,1,2.0,3,220000,4314,False,False,True,,False,"{'lat': 40.4596557, 'lng': -3.7082336}"
2560,19182,203.0,4,4.0,1,1575000,7759,False,False,True,True,True,"{'lat': 40.4542618, 'lng': -3.6914782}"
2561,19181,115.0,3,2.0,7,610000,5304,False,False,True,True,True,"{'lat': 40.4598186, 'lng': -3.6906525}"
2562,19180,40.0,1,1.0,Bajo,145000,3625,True,False,True,True,False,"{'lat': 40.4681141, 'lng': -3.698127299999999}"
2563,19179,219.0,6,3.0,6,855000,3904,True,False,True,True,True,"{'lat': 40.4465807, 'lng': -3.6971185}"
2564,19178,51.0,1,1.0,Bajo,199995,3921,False,False,True,True,False,"{'lat': 40.4541293, 'lng': -3.709291}"
2565,19177,53.0,1,1.0,,159900,3017,False,False,False,True,False,"{'lat': 40.4486023, 'lng': -3.7069385}"
2566,19176,59.0,1,1.0,,194900,3303,False,False,True,True,False,"{'lat': 40.4505245, 'lng': -3.7069569}"
2567,19175,175.0,4,3.0,8,700000,4000,True,False,True,True,True,"{'lat': 40.4552254, 'lng': -3.694087199999999}"
2568,19174,41.0,2,1.0,,131000,3195,True,False,False,False,False,"{'lat': 40.4674133, 'lng': -3.6956029}"
2569,19173,61.0,2,1.0,4,220000,3607,False,False,False,False,False,"{'lat': 40.4598186, 'lng': -3.6906525}"
2570,19172,55.0,2,1.0,2,187000,3400,False,False,False,True,False,"{'lat': 40.4604716, 'lng': -3.707914}"
2572,19170,100.0,3,2.0,4,370000,3700,False,False,True,True,False,"{'lat': 40.4537358, 'lng': -3.7080565}"
2573,19169,74.0,2,1.0,2,300000,4054,False,False,False,True,False,"{'lat': 40.457033, 'lng': -3.6970694}"
2574,19168,38.0,2,1.0,1,140000,3684,False,False,True,False,False,"{'lat': 40.4560892, 'lng': -3.7066565}"
2575,19167,46.0,2,1.0,Semi-sótano exterior,135000,2935,False,False,False,True,False,"{'lat': 40.4510411, 'lng': -3.7083376}"
2576,19166,80.0,2,2.0,2,265000,3312,False,False,False,False,False,"{'lat': 40.464119, 'lng': -3.6948351}"
2577,19165,75.0,3,2.0,3,300000,4000,False,False,True,True,True,"{'lat': 40.4619252, 'lng': -3.702451}"
2578,19164,173.0,3,2.0,,485000,2803,False,False,False,,False,"{'lat': 40.4579662, 'lng': -3.703285799999999}"
2579,19163,73.0,2,1.0,4,240000,3288,False,False,False,True,False,"{'lat': 40.4698668, 'lng': -3.692148899999999}"
2580,19162,85.0,3,2.0,2,325000,3824,True,False,True,False,False,"{'lat': 40.4511837, 'lng': -3.699982}"
2587,19155,109.0,3,1.0,4,275000,2523,True,False,True,True,False,"{'lat': 40.4523801, 'lng': -3.7031562}"
2588,19154,138.0,3,3.0,3,470000,3406,False,False,True,True,False,"{'lat': 40.4714185, 'lng': -3.6897113}"
2589,19153,39.0,2,1.0,2,164000,4205,True,False,True,False,False,"{'lat': 40.4560973, 'lng': -3.7027948}"
2590,19152,130.0,4,3.0,4,575000,4423,False,False,True,True,False,"{'lat': 40.4509613, 'lng': -3.697649}"
2591,19151,257.0,3,4.0,1,1475000,5739,False,False,True,True,True,"{'lat': 40.4549911, 'lng': -3.6923608}"
2592,19150,58.0,2,1.0,Entreplanta exterior,170000,2931,True,False,False,True,False,"{'lat': 40.4485604, 'lng': -3.7059972}"
2593,19149,34.0,0,1.0,2,139000,4088,False,False,True,True,False,"{'lat': 40.4502316, 'lng': -3.705338199999999}"
2595,19147,77.0,2,1.0,1,170000,2208,True,False,False,,False,"{'lat': 40.4580139, 'lng': -3.7045593}"
2598,19144,149.0,4,2.0,Bajo,589200,3954,False,False,True,True,False,"{'lat': 40.446898, 'lng': -3.699376}"
2600,19142,62.0,2,1.0,,225000,3629,False,,True,True,False,"{'lat': 40.4550893, 'lng': -3.6986589}"
2602,19140,85.0,3,2.0,2,325000,3824,False,False,True,True,False,"{'lat': 40.4745281, 'lng': -3.694347799999999}"
2611,19131,105.0,3,1.0,3,350000,3333,False,False,True,True,False,"{'lat': 40.4649799, 'lng': -3.6985459}"
2612,19130,70.0,1,1.0,3,349000,4986,False,False,True,True,True,"{'lat': 40.4598186, 'lng': -3.6906525}"
2613,19129,92.0,3,2.0,1,370000,4022,False,False,True,True,False,"{'lat': 40.4478741, 'lng': -3.7038414}"
2614,19128,119.0,3,2.0,8,525000,4412,True,False,True,True,True,"{'lat': 40.4699429, 'lng': -3.6878843}"
2615,19127,46.0,1,1.0,Bajo,175000,3804,False,False,True,True,False,"{'lat': 40.460875, 'lng': -3.7017742}"
2616,19126,79.0,3,2.0,1,378000,4785,False,False,True,True,False,"{'lat': 40.4566536, 'lng': -3.7081668}"
2617,19125,53.0,1,1.0,1,194000,3660,False,False,True,True,False,"{'lat': 40.4663583, 'lng': -3.706686}"
2618,19124,53.0,1,1.0,Bajo,188000,3547,False,False,True,True,False,"{'lat': 40.4663583, 'lng': -3.706686}"
2619,19123,53.0,1,1.0,Bajo,188000,3547,False,False,True,True,False,"{'lat': 40.4663583, 'lng': -3.706686}"
2620,19122,53.0,1,1.0,1,195500,3689,False,False,True,True,False,"{'lat': 40.4663583, 'lng': -3.706686}"
2621,19121,47.0,1,1.0,Bajo,140000,2979,False,False,True,True,False,"{'lat': 40.4692645, 'lng': -3.7015715}"
2622,19120,100.0,3,2.0,3,330000,3300,True,False,True,True,False,"{'lat': 40.4523801, 'lng': -3.7031562}"
2623,19119,120.0,3,3.0,3,540000,4500,False,False,True,True,True,"{'lat': 40.4659545, 'lng': -3.691276899999999}"
2624,19118,55.0,1,1.0,1,170000,3091,False,False,False,True,False,"{'lat': 40.4517511, 'lng': -3.7067121}"
2625,19117,190.0,3,3.0,2,565000,2974,False,False,True,True,False,"{'lat': 40.4659545, 'lng': -3.691276899999999}"
2626,19116,120.0,4,2.0,2,329000,2742,False,False,True,True,False,"{'lat': 40.4525577, 'lng': -3.7109435}"
2630,19112,149.0,4,3.0,2,450000,3020,False,False,True,,False,"{'lat': 40.4471929, 'lng': -3.7037699}"
2631,19111,149.0,4,3.0,2,450000,3020,False,False,True,,False,"{'lat': 40.4523801, 'lng': -3.7031562}"
2633,19109,48.0,1,1.0,2,210000,4375,True,False,True,True,False,"{'lat': 40.4652992, 'lng': -3.692711}"
2634,19108,34.0,0,1.0,3,139000,4088,False,False,True,True,False,"{'lat': 40.4681141, 'lng': -3.698127299999999}"
2635,19107,224.0,5,3.0,3,695000,3103,True,False,True,True,True,"{'lat': 40.4699429, 'lng': -3.6878843}"
2636,19106,46.0,2,1.0,2,154900,3367,False,False,False,True,False,"{'lat': 40.4690388, 'lng': -3.6978086}"
2637,19105,74.0,3,1.0,3,225000,3041,False,False,False,True,False,"{'lat': 40.4518073, 'lng': -3.7006941}"
2638,19104,78.0,3,1.0,2,310000,3974,False,,True,True,False,"{'lat': 40.4699429, 'lng': -3.6878843}"
2640,19102,90.0,1,1.0,Bajo,269000,2989,False,False,True,True,True,"{'lat': 40.4541293, 'lng': -3.709291}"
2641,19101,72.0,2,1.0,2,239000,3319,False,False,False,True,False,"{'lat': 40.4507208, 'lng': -3.7060583}"
2642,19100,67.0,2,2.0,3,395000,5896,False,False,True,True,True,"{'lat': 40.4539854, 'lng': -3.7007408}"
2643,19099,85.0,1,1.0,8,350000,4118,True,False,True,False,False,"{'lat': 40.4634587, 'lng': -3.6917884}"
2645,19097,104.0,2,1.0,Bajo,248000,2385,False,True,True,True,False,"{'lat': 40.46910390000001, 'lng': -3.7034925}"
2646,19096,63.0,1,1.0,3,199000,3159,False,True,True,True,False,"{'lat': 40.46910390000001, 'lng': -3.7034925}"
2647,19095,66.0,3,1.0,4,295000,4470,False,False,False,True,False,"{'lat': 40.4598186, 'lng': -3.6906525}"
2648,19094,49.0,1,1.0,2,290000,5918,False,False,True,True,False,"{'lat': 40.45305, 'lng': -3.7012103}"
2649,19093,90.0,3,2.0,2,259000,2878,False,False,True,True,True,"{'lat': 40.4681141, 'lng': -3.698127299999999}"
2650,19092,90.0,3,2.0,3,370000,4111,False,False,True,True,True,"{'lat': 40.4672513, 'lng': -3.7015064}"
2651,19091,102.0,3,2.0,3,425000,4167,False,False,,True,False,"{'lat': 40.4598186, 'lng': -3.6906525}"
2652,19090,100.0,3,2.0,3,330000,3300,False,False,True,True,False,"{'lat': 40.45376359999999, 'lng': -3.7031616}"
2653,19089,135.0,3,2.0,Entreplanta exterior,325000,2407,True,False,False,True,False,"{'lat': 40.4696217, 'lng': -3.6958218}"
2654,19088,37.0,1,1.0,1,165000,4459,False,False,False,False,False,"{'lat': 40.4632394, 'lng': -3.6996177}"
2655,19087,160.0,4,3.0,7,600000,3750,False,False,True,True,True,"{'lat': 40.4659545, 'lng': -3.691276899999999}"
2656,19086,180.0,4,2.0,1,698000,3878,False,False,True,True,False,"{'lat': 40.4564157, 'lng': -3.6952203}"
2657,19085,240.0,9,3.0,4,1190000,4958,True,False,True,True,False,"{'lat': 40.4598186, 'lng': -3.6906525}"
2658,19084,90.0,3,1.0,2,259000,2878,True,False,True,True,False,"{'lat': 40.4531017, 'lng': -3.7059155}"
2659,19083,50.0,1,1.0,Bajo,196000,3920,False,False,True,True,False,"{'lat': 40.46286449999999, 'lng': -3.7048405}"
2660,19082,83.0,2,2.0,Bajo,325000,3916,False,False,True,True,False,"{'lat': 40.4550309, 'lng': -3.6977219}"
2661,19081,50.0,1,1.0,Bajo,178000,3560,False,False,True,True,False,"{'lat': 40.46286449999999, 'lng': -3.7048405}"
2662,19080,61.0,2,1.0,3,295000,4836,False,False,False,True,False,"{'lat': 40.4678457, 'lng': -3.69907}"
2663,19079,80.0,2,1.0,3,339500,4244,False,False,True,True,False,"{'lat': 40.46243279999999, 'lng': -3.7005504}"
2664,19078,108.0,2,2.0,1,550000,5093,False,False,True,True,True,"{'lat': 40.4598186, 'lng': -3.6906525}"
2665,19077,120.0,4,2.0,2,530000,4417,False,False,True,True,False,"{'lat': 40.4550603, 'lng': -3.6934863}"
2666,19076,100.0,3,2.0,1,279000,2790,False,False,False,True,True,"{'lat': 40.4671594, 'lng': -3.7056564}"
2667,19075,75.0,3,1.0,1,360000,4800,False,False,True,True,False,"{'lat': 40.4699429, 'lng': -3.6878843}"
2668,19074,140.0,3,1.0,8,690000,4929,False,False,True,True,False,"{'lat': 40.4598186, 'lng': -3.6906525}"
2669,19073,100.0,3,2.0,1,565000,5650,False,False,True,True,True,"{'lat': 40.4496231, 'lng': -3.6998585}"
2670,19072,301.0,5,3.0,6,935000,3106,False,False,True,True,True,"{'lat': 40.4583111, 'lng': -3.6899247}"
2671,19071,124.0,3,2.0,1,449900,3628,False,False,True,True,False,"{'lat': 40.4598186, 'lng': -3.6906525}"
2672,19070,70.0,2,1.0,Bajo,170000,2429,False,False,False,True,False,"{'lat': 40.4721651, 'lng': -3.694247299999999}"
2675,19067,235.0,5,3.0,6,699000,2974,False,False,True,True,False,"{'lat': 40.4686121, 'lng': -3.6891829}"
2676,19066,136.0,3,2.0,Bajo,370000,2721,False,True,True,True,False,"{'lat': 40.465491, 'lng': -3.7020032}"
2677,19065,51.0,1,1.0,Bajo,180000,3529,False,False,True,True,False,"{'lat': 40.462286, 'lng': -3.7040586}"
2678,19064,72.0,2,2.0,Bajo,189000,2625,False,False,True,True,False,"{'lat': 40.4695487, 'lng': -3.7016486}"
2679,19063,100.0,3,3.0,1,235000,2350,False,False,True,True,False,"{'lat': 40.453613, 'lng': -3.7042816}"
2680,19062,76.0,2,1.0,2,226000,2974,False,False,False,True,False,"{'lat': 40.4610358, 'lng': -3.7005676}"
2681,19061,205.0,4,4.0,4,970000,4732,False,False,True,True,False,"{'lat': 40.4467541, 'lng': -3.6975847}"
2684,19058,57.0,1,1.0,1,168000,2947,False,False,True,True,False,"{'lat': 40.4520602, 'lng': -3.7077961}"
2685,19057,78.0,2,2.0,3,385000,4936,False,False,True,True,True,"{'lat': 40.4645577, 'lng': -3.7048109}"
2686,19056,70.0,3,1.0,1,309000,4414,False,False,True,True,False,"{'lat': 40.4471929, 'lng': -3.7037699}"
2687,19055,181.0,0,2.0,7,825000,4558,True,False,True,True,True,"{'lat': 40.4465807, 'lng': -3.6971185}"
2688,19054,93.0,2,3.0,Bajo,189000,2032,False,False,False,True,False,"{'lat': 40.4658708, 'lng': -3.7025516}"
2689,19053,80.0,3,1.0,Entreplanta exterior,190000,2375,False,False,True,True,False,"{'lat': 40.4522512, 'lng': -3.7084322}"
2690,19052,75.0,3,2.0,2,295000,3933,False,False,False,True,False,"{'lat': 40.462361, 'lng': -3.6974983}"
2691,19051,70.0,3,1.0,1,309000,4414,False,False,True,True,False,"{'lat': 40.4523983, 'lng': -3.7060599}"
2692,19050,254.0,4,2.0,1,420000,1654,True,False,False,True,False,"{'lat': 40.47161819999999, 'lng': -3.6938082}"
2693,19049,224.0,5,4.0,1,690500,3083,True,False,True,True,True,"{'lat': 40.4699429, 'lng': -3.6878843}"
2694,19048,360.0,5,4.0,6,1800000,5000,False,False,True,True,True,"{'lat': 40.4524187, 'lng': -3.695211399999999}"
2695,19047,77.0,2,1.0,2,170000,2208,False,False,False,True,False,"{'lat': 40.4659131, 'lng': -3.7057702}"
2696,19046,147.0,4,2.0,1,795000,5408,False,False,True,True,False,"{'lat': 40.4598186, 'lng': -3.6906525}"
2697,19045,195.0,5,4.0,4,1000000,5128,False,False,True,True,True,"{'lat': 40.4600949, 'lng': -3.6955946}"
2698,19044,69.0,3,1.0,1,220000,3188,True,False,False,True,False,"{'lat': 40.4604716, 'lng': -3.707914}"
2699,19043,203.0,4,4.0,1,1575000,7759,False,False,True,True,True,"{'lat': 40.4518441, 'lng': -3.6902053}"
2701,19041,250.0,4,5.0,1,625000,2500,True,False,True,True,False,"{'lat': 40.4581937, 'lng': -3.7009106}"
2707,19035,250.0,5,3.0,1,745000,2980,True,False,True,True,True,"{'lat': 40.4499761, 'lng': -3.6977867}"
2708,19034,135.0,3,2.0,1,799000,5919,False,False,True,True,False,"{'lat': 40.4518441, 'lng': -3.6902053}"
2709,19033,80.0,3,2.0,2,199500,2494,False,False,False,True,False,"{'lat': 40.4594829, 'lng': -3.7013404}"
